Shanghai,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,Shanghai 2,DOW,DOW,DOW,DOW,DOW,DOW,DOW,Y
812.01,800.22,804.78,809.94,788.73,796.84,787.47,1798.550049,1796.280029,1807.380005,1825.76001,1825.469971,1817.949951,1823.709961,8.33
814.38,812.01,800.22,804.78,809.94,788.73,796.84,1798.300049,1798.550049,1796.280029,1807.380005,1825.76001,1825.469971,1817.949951,8.33
801.23,814.38,812.01,800.22,804.78,809.94,788.73,1780.73999,1798.300049,1798.550049,1796.280029,1807.380005,1825.76001,1825.469971,8.33
793.59,801.23,814.38,812.01,800.22,804.78,809.94,1797.77002,1780.73999,1798.300049,1798.550049,1796.280029,1807.380005,1825.76001,8.33
764.45,793.59,801.23,814.38,812.01,800.22,804.78,1816.290039,1797.77002,1780.73999,1798.300049,1798.550049,1796.280029,1807.380005,8.33
769.25,764.45,793.59,801.23,814.38,812.01,800.22,1815.369995,1816.290039,1797.77002,1780.73999,1798.300049,1798.550049,1796.280029,8.33
757.09,769.25,764.45,793.59,801.23,814.38,812.01,1821.800049,1815.369995,1816.290039,1797.77002,1780.73999,1798.300049,1798.550049,8.33
779.07,757.09,769.25,764.45,793.59,801.23,814.38,1827.52002,1821.800049,1815.369995,1816.290039,1797.77002,1780.73999,1798.300049,8.33
778.29,779.07,757.09,769.25,764.45,793.59,801.23,1846.180054,1827.52002,1821.800049,1815.369995,1816.290039,1797.77002,1780.73999,8.33
776.48,778.29,779.07,757.09,769.25,764.45,793.59,1860.459961,1846.180054,1827.52002,1821.800049,1815.369995,1816.290039,1797.77002,8.33
760.76,776.48,778.29,779.07,757.09,769.25,764.45,1856.709961,1860.459961,1846.180054,1827.52002,1821.800049,1815.369995,1816.290039,8.33
769.1,760.76,776.48,778.29,779.07,757.09,769.25,1849.859985,1856.709961,1860.459961,1846.180054,1827.52002,1821.800049,1815.369995,8.33
805.54,769.1,760.76,776.48,778.29,779.07,757.09,1852.900024,1849.859985,1856.709961,1860.459961,1846.180054,1827.52002,1821.800049,8.33
851.99,805.54,769.1,760.76,776.48,778.29,779.07,1867.310059,1852.900024,1849.859985,1856.709961,1860.459961,1846.180054,1827.52002,8.33
849.92,851.99,805.54,769.1,760.76,776.48,778.29,1864.560059,1867.310059,1852.900024,1849.859985,1856.709961,1860.459961,1846.180054,8.33
835.18,849.92,851.99,805.54,769.1,760.76,776.48,1857.349976,1864.560059,1867.310059,1852.900024,1849.859985,1856.709961,1860.459961,8.33
854.66,835.18,849.92,851.99,805.54,769.1,760.76,1857.48999,1857.349976,1864.560059,1867.310059,1852.900024,1849.859985,1856.709961,8.33
875.52,854.66,835.18,849.92,851.99,805.54,769.1,1849.859985,1857.48999,1857.349976,1864.560059,1867.310059,1852.900024,1849.859985,8.33
865.49,875.52,854.66,835.18,849.92,851.99,805.54,1854.660034,1849.859985,1857.48999,1857.349976,1864.560059,1867.310059,1852.900024,8.33
863.46,865.49,875.52,854.66,835.18,849.92,851.99,1858.130005,1854.660034,1849.859985,1857.48999,1857.349976,1864.560059,1867.310059,8.33
864.66,863.46,865.49,875.52,854.66,835.18,849.92,1865.22998,1858.130005,1854.660034,1849.859985,1857.48999,1857.349976,1864.560059,8.33
877.61,864.66,863.46,865.49,875.52,854.66,835.18,1873.530029,1865.22998,1858.130005,1854.660034,1849.859985,1857.48999,1857.349976,8.33
874.01,877.61,864.66,863.46,865.49,875.52,854.66,1869.97998,1873.530029,1865.22998,1858.130005,1854.660034,1849.859985,1857.48999,8.33
904.1,874.01,877.61,864.66,863.46,865.49,875.52,1890.069946,1869.97998,1873.530029,1865.22998,1858.130005,1854.660034,1849.859985,8.33
909.89,904.1,874.01,877.61,864.66,863.46,865.49,1883.680054,1890.069946,1869.97998,1873.530029,1865.22998,1858.130005,1854.660034,8.33
940.79,909.89,904.1,874.01,877.61,864.66,863.46,1879.420044,1883.680054,1890.069946,1869.97998,1873.530029,1865.22998,1858.130005,8.33
937.29,940.79,909.89,904.1,874.01,877.61,864.66,1864.72998,1879.420044,1883.680054,1890.069946,1869.97998,1873.530029,1865.22998,8.33
933.88,937.29,940.79,909.89,904.1,874.01,877.61,1863.880005,1864.72998,1879.420044,1883.680054,1890.069946,1869.97998,1873.530029,8.33
952.32,933.88,937.29,940.79,909.89,904.1,874.01,1878.640015,1863.880005,1864.72998,1879.420044,1883.680054,1890.069946,1869.97998,8.33
939.93,952.32,933.88,937.29,940.79,909.89,904.1,1882.02002,1878.640015,1863.880005,1864.72998,1879.420044,1883.680054,1890.069946,8.33
964.39,939.93,952.32,933.88,937.29,940.79,909.89,1892.910034,1882.02002,1878.640015,1863.880005,1864.72998,1879.420044,1883.680054,8.33
976.47,964.39,939.93,952.32,933.88,937.29,940.79,1893.630005,1892.910034,1882.02002,1878.640015,1863.880005,1864.72998,1879.420044,8.32
1010.83,976.47,964.39,939.93,952.32,933.88,937.29,1903.640015,1893.630005,1892.910034,1882.02002,1878.640015,1863.880005,1864.72998,8.32
1007.91,1010.83,976.47,964.39,939.93,952.32,933.88,1915.72998,1903.640015,1893.630005,1892.910034,1882.02002,1878.640015,1863.880005,8.32
1012.67,1007.91,1010.83,976.47,964.39,939.93,952.32,1913.72998,1915.72998,1903.640015,1893.630005,1892.910034,1882.02002,1878.640015,8.32
1022.86,1012.67,1007.91,1010.83,976.47,964.39,939.93,1910.329956,1913.72998,1915.72998,1903.640015,1893.630005,1892.910034,1882.02002,8.32
1017.52,1022.86,1012.67,1007.91,1010.83,976.47,964.39,1912.150024,1910.329956,1913.72998,1915.72998,1903.640015,1893.630005,1892.910034,8.32
958.94,1017.52,1022.86,1012.67,1007.91,1010.83,976.47,1899.709961,1912.150024,1910.329956,1913.72998,1915.72998,1903.640015,1893.630005,8.32
976.71,958.94,1017.52,1022.86,1012.67,1007.91,1010.83,1900.209961,1899.709961,1912.150024,1910.329956,1913.72998,1915.72998,1903.640015,8.32
930.79,976.71,958.94,1017.52,1022.86,1012.67,1007.91,1887.910034,1900.209961,1899.709961,1912.150024,1910.329956,1913.72998,1915.72998,8.32
945.12,930.79,976.71,958.94,1017.52,1022.86,1012.67,1894.420044,1887.910034,1900.209961,1899.709961,1912.150024,1910.329956,1913.72998,8.32
928.03,945.12,930.79,976.71,958.94,1017.52,1022.86,1892.160034,1894.420044,1887.910034,1900.209961,1899.709961,1912.150024,1910.329956,8.32
915.05,928.03,945.12,930.79,976.71,958.94,1017.52,1909.689941,1892.160034,1894.420044,1887.910034,1900.209961,1899.709961,1912.150024,8.32
928.14,915.05,928.03,945.12,930.79,976.71,958.94,1908.930054,1909.689941,1892.160034,1894.420044,1887.910034,1900.209961,1899.709961,8.32
919.67,928.14,915.05,928.03,945.12,930.79,976.71,1918.880005,1908.930054,1909.689941,1892.160034,1894.420044,1887.910034,1900.209961,8.32
933.97,919.67,928.14,915.05,928.03,945.12,930.79,1928.069946,1918.880005,1908.930054,1909.689941,1892.160034,1894.420044,1887.910034,8.32
943,933.97,919.67,928.14,915.05,928.03,945.12,1952.910034,1928.069946,1918.880005,1908.930054,1909.689941,1892.160034,1894.420044,8.32
940.52,943,933.97,919.67,928.14,915.05,928.03,1964.209961,1952.910034,1928.069946,1918.880005,1908.930054,1909.689941,1892.160034,8.32
953.19,940.52,943,933.97,919.67,928.14,915.05,1966.959961,1964.209961,1952.910034,1928.069946,1918.880005,1908.930054,1909.689941,8.32
950.83,953.19,940.52,943,933.97,919.67,928.14,1977.48999,1966.959961,1964.209961,1952.910034,1928.069946,1918.880005,1908.930054,8.32
1004.69,950.83,953.19,940.52,943,933.97,919.67,1984.339966,1977.48999,1966.959961,1964.209961,1952.910034,1928.069946,1918.880005,8.32
1015.96,1004.69,950.83,953.19,940.52,943,933.97,1983.400024,1984.339966,1977.48999,1966.959961,1964.209961,1952.910034,1928.069946,8.32
1014.92,1015.96,1004.69,950.83,953.19,940.52,943,1994.040039,1983.400024,1984.339966,1977.48999,1966.959961,1964.209961,1952.910034,8.32
940.77,1014.92,1015.96,1004.69,950.83,953.19,940.52,2000.920044,1994.040039,1983.400024,1984.339966,1977.48999,1966.959961,1964.209961,8.32
951.83,940.77,1014.92,1015.96,1004.69,950.83,953.19,2004.109985,2000.920044,1994.040039,1983.400024,1984.339966,1977.48999,1966.959961,8.33
976.55,951.83,940.77,1014.92,1015.96,1004.69,950.83,2018.52002,2004.109985,2000.920044,1994.040039,1983.400024,1984.339966,1977.48999,8.33
967.59,976.55,951.83,940.77,1014.92,1015.96,1004.69,2028.869995,2018.52002,2004.109985,2000.920044,1994.040039,1983.400024,1984.339966,8.33
980.38,967.59,976.55,951.83,940.77,1014.92,1015.96,2023.01001,2028.869995,2018.52002,2004.109985,2000.920044,1994.040039,1983.400024,8.33
992.64,980.38,967.59,976.55,951.83,940.77,1014.92,2035.819946,2023.01001,2028.869995,2018.52002,2004.109985,2000.920044,1994.040039,8.33
1032.95,992.64,980.38,967.59,976.55,951.83,940.77,2059.179932,2035.819946,2023.01001,2028.869995,2018.52002,2004.109985,2000.920044,8.33
1134.52,1032.95,992.64,980.38,967.59,976.55,951.83,2051.899902,2059.179932,2035.819946,2023.01001,2028.869995,2018.52002,2004.109985,8.33
1122.99,1134.52,1032.95,992.64,980.38,967.59,976.55,2043.140015,2051.899902,2059.179932,2035.819946,2023.01001,2028.869995,2018.52002,8.33
1169.92,1122.99,1134.52,1032.95,992.64,980.38,967.59,2051.830078,2043.140015,2051.899902,2059.179932,2035.819946,2023.01001,2028.869995,8.33
1212.08,1169.92,1122.99,1134.52,1032.95,992.64,980.38,2051.610107,2051.830078,2043.140015,2051.899902,2059.179932,2035.819946,2023.01001,8.33
1212.89,1212.08,1169.92,1122.99,1134.52,1032.95,992.64,2036.089966,2051.610107,2051.830078,2043.140015,2051.899902,2059.179932,2035.819946,8.33
1247.66,1212.89,1212.08,1169.92,1122.99,1134.52,1032.95,2034.5,2036.089966,2051.610107,2051.830078,2043.140015,2051.899902,2059.179932,8.33
1230.25,1247.66,1212.89,1212.08,1169.92,1122.99,1134.52,2039.280029,2034.5,2036.089966,2051.610107,2051.830078,2043.140015,2051.899902,8.33
1244.9,1230.25,1247.66,1212.89,1212.08,1169.92,1122.99,2016.380005,2039.280029,2034.5,2036.089966,2051.610107,2051.830078,2043.140015,8.33
1177.14,1244.9,1230.25,1247.66,1212.89,1212.08,1169.92,2039.939941,2016.380005,2039.280029,2034.5,2036.089966,2051.610107,2051.830078,8.33
1110.04,1177.14,1244.9,1230.25,1247.66,1212.89,1212.08,2043.420044,2039.939941,2016.380005,2039.280029,2034.5,2036.089966,2051.610107,8.33
1000.02,1110.04,1177.14,1244.9,1230.25,1247.66,1212.89,2024.869995,2043.420044,2039.939941,2016.380005,2039.280029,2034.5,2036.089966,8.33
905.58,1000.02,1110.04,1177.14,1244.9,1230.25,1247.66,1991.400024,2024.869995,2043.420044,2039.939941,2016.380005,2039.280029,2034.5,8.33
972.73,905.58,1000.02,1110.04,1177.14,1244.9,1230.25,1992.439941,1991.400024,2024.869995,2043.420044,2039.939941,2016.380005,2039.280029,8.33
902.42,972.73,905.58,1000.02,1110.04,1177.14,1244.9,1977.290039,1992.439941,1991.400024,2024.869995,2043.420044,2039.939941,2016.380005,8.33
885.24,902.42,972.73,905.58,1000.02,1110.04,1177.14,1988.819946,1977.290039,1992.439941,1991.400024,2024.869995,2043.420044,2039.939941,8.33
902.01,885.24,902.42,972.73,905.58,1000.02,1110.04,1997.459961,1988.819946,1977.290039,1992.439941,1991.400024,2024.869995,2043.420044,8.33
865.58,902.01,885.24,902.42,972.73,905.58,1000.02,2030.709961,1997.459961,1988.819946,1977.290039,1992.439941,1991.400024,2024.869995,8.33
895.18,865.58,902.01,885.24,902.42,972.73,905.58,2038.910034,2030.709961,1997.459961,1988.819946,1977.290039,1992.439941,1991.400024,8.33
924.24,895.18,865.58,902.01,885.24,902.42,972.73,2034.219971,2038.910034,2030.709961,1997.459961,1988.819946,1977.290039,1992.439941,8.33
922.35,924.24,895.18,865.58,902.01,885.24,902.42,2042.310059,2034.219971,2038.910034,2030.709961,1997.459961,1988.819946,1977.290039,8.33
934.21,922.35,924.24,895.18,865.58,902.01,885.24,2053.389893,2042.310059,2034.219971,2038.910034,2030.709961,1997.459961,1988.819946,8.33
917.02,934.21,922.35,924.24,895.18,865.58,902.01,2058.780029,2053.389893,2042.310059,2034.219971,2038.910034,2030.709961,1997.459961,8.33
919.43,917.02,934.21,922.35,924.24,895.18,865.58,2053.97998,2058.780029,2053.389893,2042.310059,2034.219971,2038.910034,2030.709961,8.33
899.61,919.43,917.02,934.21,922.35,924.24,895.18,2025.829956,2053.97998,2058.780029,2053.389893,2042.310059,2034.219971,2038.910034,8.33
876.5,899.61,919.43,917.02,934.21,922.35,924.24,2015.040039,2025.829956,2053.97998,2058.780029,2053.389893,2042.310059,2034.219971,8.33
898.17,876.5,899.61,919.43,917.02,934.21,922.35,2041.51001,2015.040039,2025.829956,2053.97998,2058.780029,2053.389893,2042.310059,8.33
896.41,898.17,876.5,899.61,919.43,917.02,934.21,2042.689941,2041.51001,2015.040039,2025.829956,2053.97998,2058.780029,2053.389893,8.33
906.98,896.41,898.17,876.5,899.61,919.43,917.02,2058.070068,2042.689941,2041.51001,2015.040039,2025.829956,2053.97998,2058.780029,8.33
918.4,906.98,896.41,898.17,876.5,899.61,919.43,2046.75,2058.070068,2042.689941,2041.51001,2015.040039,2025.829956,2053.97998,8.33
929.52,918.4,906.98,896.41,898.17,876.5,899.61,2066.939941,2046.75,2058.070068,2042.689941,2041.51001,2015.040039,2025.829956,8.33
907.85,929.52,918.4,906.98,896.41,898.17,876.5,2080.840088,2066.939941,2046.75,2058.070068,2042.689941,2041.51001,2015.040039,8.32
916.72,907.85,929.52,918.4,906.98,896.41,898.17,2080.649902,2080.840088,2066.939941,2046.75,2058.070068,2042.689941,2041.51001,8.32
915.01,916.72,907.85,929.52,918.4,906.98,896.41,2094.959961,2080.649902,2080.840088,2066.939941,2046.75,2058.070068,2042.689941,8.32
919.85,915.01,916.72,907.85,929.52,918.4,906.98,2095.550049,2094.959961,2080.649902,2080.840088,2066.939941,2046.75,2058.070068,8.32
933.28,919.85,915.01,916.72,907.85,929.52,918.4,2104.790039,2095.550049,2094.959961,2080.649902,2080.840088,2066.939941,2046.75,8.32
929.11,933.28,919.85,915.01,916.72,907.85,929.52,2120.429932,2104.790039,2095.550049,2094.959961,2080.649902,2080.840088,2066.939941,8.32
942.44,929.11,933.28,919.85,915.01,916.72,907.85,2122.75,2120.429932,2104.790039,2095.550049,2094.959961,2080.649902,2080.840088,8.32
945.8,942.44,929.11,933.28,919.85,915.01,916.72,2136.51001,2122.75,2120.429932,2104.790039,2095.550049,2094.959961,2080.649902,8.32
953.92,945.8,942.44,929.11,933.28,919.85,915.01,2135.689941,2136.51001,2122.75,2120.429932,2104.790039,2095.550049,2094.959961,8.32
959.06,953.92,945.8,942.44,929.11,933.28,919.85,2115.580078,2135.689941,2136.51001,2122.75,2120.429932,2104.790039,2095.550049,8.32
956.31,959.06,953.92,945.8,942.44,929.11,933.28,2097.399902,2115.580078,2135.689941,2136.51001,2122.75,2120.429932,2104.790039,8.32
962.1,956.31,959.06,953.92,945.8,942.44,929.11,2084.02002,2097.399902,2115.580078,2135.689941,2136.51001,2122.75,2120.429932,8.32
960.17,962.1,956.31,959.06,953.92,945.8,942.44,2079.060059,2084.02002,2097.399902,2115.580078,2135.689941,2136.51001,2122.75,8.32
964.74,960.17,962.1,956.31,959.06,953.92,945.8,2097.320068,2079.060059,2084.02002,2097.399902,2115.580078,2135.689941,2136.51001,8.32
982.4,964.74,960.17,962.1,956.31,959.06,953.92,2117.280029,2097.320068,2079.060059,2084.02002,2097.399902,2115.580078,2135.689941,8.32
894.85,982.4,964.74,960.17,962.1,956.31,959.06,2112.330078,2117.280029,2097.320068,2079.060059,2084.02002,2097.399902,2115.580078,8.32
962.69,894.85,982.4,964.74,960.17,962.1,956.31,2115.810059,2112.330078,2117.280029,2097.320068,2079.060059,2084.02002,2097.399902,8.32
965.08,962.69,894.85,982.4,964.74,960.17,962.1,2119.719971,2115.810059,2112.330078,2117.280029,2097.320068,2079.060059,2084.02002,8.32
1017.13,965.08,962.69,894.85,982.4,964.74,960.17,2094.290039,2119.719971,2115.810059,2112.330078,2117.280029,2097.320068,2079.060059,8.32
1009.56,1017.13,965.08,962.69,894.85,982.4,964.74,2101.310059,2094.290039,2119.719971,2115.810059,2112.330078,2117.280029,2097.320068,8.32
1017.96,1009.56,1017.13,965.08,962.69,894.85,982.4,2120.169922,2101.310059,2094.290039,2119.719971,2115.810059,2112.330078,2117.280029,8.32
1031.51,1017.96,1009.56,1017.13,965.08,962.69,894.85,2107.159912,2120.169922,2101.310059,2094.290039,2119.719971,2115.810059,2112.330078,8.32
1025.3,1031.51,1017.96,1009.56,1017.13,965.08,962.69,2119.429932,2107.159912,2120.169922,2101.310059,2094.290039,2119.719971,2115.810059,8.32
1040.27,1025.3,1031.51,1017.96,1009.56,1017.13,965.08,2146.929932,2119.429932,2107.159912,2120.169922,2101.310059,2094.290039,2119.719971,8.32
1063.05,1040.27,1025.3,1031.51,1017.96,1009.56,1017.13,2162.600098,2146.929932,2119.429932,2107.159912,2120.169922,2101.310059,2094.290039,8.32
1068.16,1063.05,1040.27,1025.3,1031.51,1017.96,1009.56,2154.100098,2162.600098,2146.929932,2119.429932,2107.159912,2120.169922,2101.310059,8.32
1052.15,1068.16,1063.05,1040.27,1025.3,1031.51,1017.96,2167.889893,2154.100098,2162.600098,2146.929932,2119.429932,2107.159912,2120.169922,8.32
1079.13,1052.15,1068.16,1063.05,1040.27,1025.3,1031.51,2156.23999,2167.889893,2154.100098,2162.600098,2146.929932,2119.429932,2107.159912,8.32
1077.72,1079.13,1052.15,1068.16,1063.05,1040.27,1025.3,2135.399902,2156.23999,2167.889893,2154.100098,2162.600098,2146.929932,2119.429932,8.32
1099.68,1077.72,1079.13,1052.15,1068.16,1063.05,1040.27,2139.23999,2135.399902,2156.23999,2167.889893,2154.100098,2162.600098,2146.929932,8.32
1109.73,1099.68,1077.72,1079.13,1052.15,1068.16,1063.05,2160.830078,2139.23999,2135.399902,2156.23999,2167.889893,2154.100098,2162.600098,8.32
1126.16,1109.73,1099.68,1077.72,1079.13,1052.15,1068.16,2163.560059,2160.830078,2139.23999,2135.399902,2156.23999,2167.889893,2154.100098,8.32
1117.28,1126.16,1109.73,1099.68,1077.72,1079.13,1052.15,2144.929932,2163.560059,2160.830078,2139.23999,2135.399902,2156.23999,2167.889893,8.32
1125.8,1117.28,1126.16,1109.73,1099.68,1077.72,1079.13,2126.820068,2144.929932,2163.560059,2160.830078,2139.23999,2135.399902,2156.23999,8.32
1158.48,1125.8,1117.28,1126.16,1109.73,1099.68,1077.72,2117.51001,2126.820068,2144.929932,2163.560059,2160.830078,2139.23999,2135.399902,8.32
1162.63,1158.48,1125.8,1117.28,1126.16,1109.73,1099.68,2138.649902,2117.51001,2126.820068,2144.929932,2163.560059,2160.830078,2139.23999,8.32
1161.27,1162.63,1158.48,1125.8,1117.28,1126.16,1109.73,2133.98999,2138.649902,2117.51001,2126.820068,2144.929932,2163.560059,2160.830078,8.32
1120.72,1161.27,1162.63,1158.48,1125.8,1117.28,1126.16,2158.909912,2133.98999,2138.649902,2117.51001,2126.820068,2144.929932,2163.560059,8.32
1167.17,1120.72,1161.27,1162.63,1158.48,1125.8,1117.28,2156.580078,2158.909912,2133.98999,2138.649902,2117.51001,2126.820068,2144.929932,8.32
1191.73,1167.17,1120.72,1161.27,1162.63,1158.48,1125.8,2171.879883,2156.580078,2158.909912,2133.98999,2138.649902,2117.51001,2126.820068,8.32
1197.84,1191.73,1167.17,1120.72,1161.27,1162.63,1158.48,2190.179932,2171.879883,2156.580078,2158.909912,2133.98999,2138.649902,2117.51001,8.32
1215.31,1197.84,1191.73,1167.17,1120.72,1161.27,1162.63,2189.370117,2190.179932,2171.879883,2156.580078,2158.909912,2133.98999,2138.649902,8.32
1214.26,1215.31,1197.84,1191.73,1167.17,1120.72,1161.27,2179.75,2189.370117,2190.179932,2171.879883,2156.580078,2158.909912,2133.98999,8.32
1202.67,1214.26,1215.31,1197.84,1191.73,1167.17,1120.72,2137.689941,2179.75,2189.370117,2190.179932,2171.879883,2156.580078,2158.909912,8.32
1234.62,1202.67,1214.26,1215.31,1197.84,1191.73,1167.17,2153.72998,2137.689941,2179.75,2189.370117,2190.179932,2171.879883,2156.580078,8.32
1241.03,1234.62,1202.67,1214.26,1215.31,1197.84,1191.73,2161.26001,2153.72998,2137.689941,2179.75,2189.370117,2190.179932,2171.879883,8.32
1233.85,1241.03,1234.62,1202.67,1214.26,1215.31,1197.84,2151.540039,2161.26001,2153.72998,2137.689941,2179.75,2189.370117,2190.179932,8.32
1246.03,1233.85,1241.03,1234.62,1202.67,1214.26,1215.31,2135.610107,2151.540039,2161.26001,2153.72998,2137.689941,2179.75,2189.370117,8.32
1260.89,1246.03,1233.85,1241.03,1234.62,1202.67,1214.26,2122.820068,2135.610107,2151.540039,2161.26001,2153.72998,2137.689941,2179.75,8.33
1276.41,1260.89,1246.03,1233.85,1241.03,1234.62,1202.67,2122.820068,2122.820068,2135.610107,2151.540039,2161.26001,2153.72998,2137.689941,8.32
